_id,Code,Désignation,Pays,Cours précédent,Cours jour,Volume échangé,Nombre transactions,Valeur échangée,Date
65b234c7e7e92665a0a68349,BICC,BICICI,CI,  7 400,  7 400,   1,   1,   7 400,30/05/2023
65b234c7e7e92665a0a6834a,BNBC,BERNABE,CI,  1 370,  1 350,   352,   6,   483 875,30/05/2023
65b234c7e7e92665a0a6834b,BOAB,BANK OF AFRICA BENIN                                      ,BJ,  6 500,  6 500,   467,   10,  3 032 700,30/05/2023
65b234c7e7e92665a0a6834c,BOABF,Bank Of Africa Burkina Faso                                 ,BF,  6 900,  6 900,   140,   6,   960 350,30/05/2023
65b234c7e7e92665a0a6834d,BOAC,BANK OF AFRICA CI                                ,CI,  6 935,  6 950,   673,   29,  4 619 475,30/05/2023
65b234c7e7e92665a0a6834e,BOAM,BANK OF AFRICA MALI,ML,  1 375,  1 360,  1 159,   22,  1 598 270,30/05/2023
65b234c7e7e92665a0a6834f,BOAN,BANK OF AFRICA NIGER                                        ,NE,  5 295,  5 295,   82,   6,   432 820,30/05/2023
65b234c7e7e92665a0a68350,BOAS,BANK OF AFRICA SENEGAL,SN,  3 140,  3 150,   917,   17,  2 875 200,30/05/2023
65b234c7e7e92665a0a68351,CABC,SICABLE CI,CI,   990,  1 035,   225,   6,   230 075,30/05/2023
65b234c7e7e92665a0a68352,CBIBF,CORIS BANK INTERNATIONAL BURKINA FASO, ,  9 150,  9 000,   79,   5,   711 000,30/05/2023
65b234c7e7e92665a0a68353,CFAC,CFAO CI,CI,   785,   780,   135,   5,   105 125,30/05/2023
65b234c7e7e92665a0a68354,CIEC,CIE CI                                        ,CI,  1 695,  1 695,  3 176,   27,  5 376 085,30/05/2023
65b234c7e7e92665a0a68355,ECOC,ECOBANK COTE D'IVOIRE, ,  6 700,  6 700,  1 575,   29,  10 462 650,30/05/2023
65b234c7e7e92665a0a68356,ETIT,ETI TG                     ,TG,   18,   18,  20 879,   17,   358 896,30/05/2023
65b234c7e7e92665a0a68357,FTSC,FILTISAC CI,CI,  1 750,  1 705,   7,   3,   12 205,30/05/2023
65b234c7e7e92665a0a68358,NEIC,NEI CEDA CI,CI,   600,   600,   89,   3,   53 390,30/05/2023
65b234c7e7e92665a0a68359,NSBC,NSIA BANQUE COTE D'IVOIRE, ,  5 590,  5 580,   10,   1,   55 800,30/05/2023
65b234c7e7e92665a0a6835a,NTLC,NESTLE CI                                      ,CI,  7 300,  7 295,   38,   7,   263 265,30/05/2023
65b234c7e7e92665a0a6835b,ONTBF,ONATEL BF,BF,  2 280,  2 235,  4 410,   62,  9 490 830,30/05/2023
65b234c7e7e92665a0a6835c,ORAC,ORANGE COTE D'IVOIRE, ,  10 700,  10 655,  1 037,   16,  11 060 835,30/05/2023
65b234c7e7e92665a0a6835d,ORGT,ORAGROUP TOGO, ,  2 490,  2 305,   98,   8,   225 890,30/05/2023
65b234c7e7e92665a0a6835e,PALC,PALMCI,CI,  6 660,  6 800,   314,   19,  2 106 160,30/05/2023
65b234c7e7e92665a0a6835f,PRSC,TRACTAFRIC MOTORS CI                           ,CI,  1 920,  1 900,   266,   7,   518 955,30/05/2023
65b234c7e7e92665a0a68360,SCRC,SUCRIVOIRE COTE D'IVOIRE, ,   450,   450,   353,   8,   158 925,30/05/2023
65b234c7e7e92665a0a68361,SDCC,SODECI,CI,  4 390,  4 390,   80,   7,   351 200,30/05/2023
65b234c7e7e92665a0a68362,SDSC,BOLLORE TRANSPORT & LOGISTICS CI                                     ,CI,  1 390,  1 390,  5 237,   33,  7 263 850,30/05/2023
65b234c7e7e92665a0a68363,SGBC,SGBCI               ,CI,  16 200,  16 100,   283,   19,  4 551 700,30/05/2023
65b234c7e7e92665a0a68364,SHEC,VIVO ENERGY CI      ,CI,   780,   790,   415,   19,   326 500,30/05/2023
65b234c7e7e92665a0a68365,SIBC,SOCIETE IVOIRIENNE DE BANQUE COTE D'IVOIRE, ,  5 300,  5 290,  3 008,   44,  15 685 745,30/05/2023
65b234c7e7e92665a0a68366,SICC,SICOR,CI,  3 400,  3 400,   3,   1,   10 200,30/05/2023
65b234c7e7e92665a0a68367,SIVC,AIR LIQUIDE CI,CI,   825,   820,   20,   2,   16 400,30/05/2023
65b234c7e7e92665a0a68368,SMBC,SMB CI,CI,  10 000,  9 955,   270,   12,  2 701 145,30/05/2023
65b234c7e7e92665a0a68369,SNTS,SONATEL,SN,  17 000,  17 000,  4 757,   57,  80 624 140,30/05/2023
65b234c7e7e92665a0a6836a,SOGC,SOGB,CI,  3 095,  3 095,  1 314,   15,  4 056 620,30/05/2023
65b234c7e7e92665a0a6836b,SPHC,SAPH CI,CI,  2 280,  2 250,   396,   7,   874 850,30/05/2023
65b234c7e7e92665a0a6836c,STAC,SETAO CI,CI,   830,   885,   11,   2,   9 235,30/05/2023
65b234c7e7e92665a0a6836d,STBC,SITAB,CI,  5 900,  5 900,   73,   4,   426 600,30/05/2023
65b234c7e7e92665a0a6836e,TTLC,TOTAL CI             ,CI,  1 860,  1 850,  1 070,   28,  1 848 250,30/05/2023
65b234c7e7e92665a0a6836f,TTLS,TOTAL SENEGAL,SN,  2 290,  2 280,   539,   27,  1 225 330,30/05/2023
65b234c7e7e92665a0a68370,UNLC,UNILEVER CI,CI,  5 000,  5 000,   8,   2,   40 000,30/05/2023
65b234c7e7e92665a0a68371,UNXC,UNIWAX CI,CI,   540,   580,  1 294,   6,   723 290,30/05/2023
65b234d2e7e92665a0a68372,ABJC,SERVAIR ABIDJAN CI,CI,  1 380,  1 380,   21,   5,   28 305,29/05/2023
65b234d2e7e92665a0a68373,BICC,BICICI,CI,  7 400,  7 400,   1,   1,   7 400,29/05/2023
65b234d2e7e92665a0a68374,BNBC,BERNABE,CI,  1 370,  1 350,   352,   6,   483 875,29/05/2023
65b234d2e7e92665a0a68375,BOAB,BANK OF AFRICA BENIN                                      ,BJ,  6 500,  6 500,   467,   10,  3 032 700,29/05/2023
65b234d2e7e92665a0a68376,BOABF,Bank Of Africa Burkina Faso                                 ,BF,  6 900,  6 900,   140,   6,   960 350,29/05/2023
65b234d2e7e92665a0a68377,BOAC,BANK OF AFRICA CI                                ,CI,  6 935,  6 950,   673,   29,  4 619 475,29/05/2023
65b234d2e7e92665a0a68378,BOAM,BANK OF AFRICA MALI,ML,  1 375,  1 360,  1 159,   22,  1 598 270,29/05/2023
65b234d2e7e92665a0a68379,BOAN,BANK OF AFRICA NIGER                                        ,NE,  5 295,  5 295,   82,   6,   432 820,29/05/2023
65b234d2e7e92665a0a6837a,BOAS,BANK OF AFRICA SENEGAL,SN,  3 140,  3 150,   917,   17,  2 875 200,29/05/2023
65b234d2e7e92665a0a6837b,CABC,SICABLE CI,CI,   990,  1 035,   225,   6,   230 075,29/05/2023
65b234d2e7e92665a0a6837c,CBIBF,CORIS BANK INTERNATIONAL BURKINA FASO, ,  9 150,  9 000,   79,   5,   711 000,29/05/2023
65b234d2e7e92665a0a6837d,CFAC,CFAO CI,CI,   785,   780,   135,   5,   105 125,29/05/2023
65b234d2e7e92665a0a6837e,CIEC,CIE CI                                        ,CI,  1 695,  1 695,  3 176,   27,  5 376 085,29/05/2023
65b234d2e7e92665a0a6837f,ECOC,ECOBANK COTE D'IVOIRE, ,  6 700,  6 700,  1 575,   29,  10 462 650,29/05/2023
65b234d2e7e92665a0a68380,ETIT,ETI TG                     ,TG,   18,   18,  20 879,   17,   358 896,29/05/2023
65b234d2e7e92665a0a68381,FTSC,FILTISAC CI,CI,  1 750,  1 705,   7,   3,   12 205,29/05/2023
65b234d2e7e92665a0a68382,NEIC,NEI CEDA CI,CI,   600,   600,   89,   3,   53 390,29/05/2023
65b234d2e7e92665a0a68383,NSBC,NSIA BANQUE COTE D'IVOIRE, ,  5 590,  5 580,   10,   1,   55 800,29/05/2023
65b234d2e7e92665a0a68384,NTLC,NESTLE CI                                      ,CI,  7 300,  7 295,   38,   7,   263 265,29/05/2023
65b234d2e7e92665a0a68385,ONTBF,ONATEL BF,BF,  2 280,  2 235,  4 410,   62,  9 490 830,29/05/2023
65b234d2e7e92665a0a68386,ORAC,ORANGE COTE D'IVOIRE, ,  10 700,  10 655,  1 037,   16,  11 060 835,29/05/2023
65b234d2e7e92665a0a68387,ORGT,ORAGROUP TOGO, ,  2 490,  2 305,   98,   8,   225 890,29/05/2023
65b234d2e7e92665a0a68388,PALC,PALMCI,CI,  6 660,  6 800,   314,   19,  2 106 160,29/05/2023
65b234d2e7e92665a0a68389,PRSC,TRACTAFRIC MOTORS CI                           ,CI,  1 920,  1 900,   266,   7,   518 955,29/05/2023
65b234d2e7e92665a0a6838a,SCRC,SUCRIVOIRE COTE D'IVOIRE, ,   450,   450,   353,   8,   158 925,29/05/2023
65b234d2e7e92665a0a6838b,SDCC,SODECI,CI,  4 390,  4 390,   80,   7,   351 200,29/05/2023
65b234d2e7e92665a0a6838c,SDSC,BOLLORE TRANSPORT & LOGISTICS CI                                     ,CI,  1 390,  1 390,  5 237,   33,  7 263 850,29/05/2023
65b234d2e7e92665a0a6838d,SGBC,SGBCI               ,CI,  16 200,  16 100,   283,   19,  4 551 700,29/05/2023
65b234d2e7e92665a0a6838e,SHEC,VIVO ENERGY CI      ,CI,   780,   790,   415,   19,   326 500,29/05/2023
65b234d2e7e92665a0a6838f,SIBC,SOCIETE IVOIRIENNE DE BANQUE COTE D'IVOIRE, ,  5 300,  5 290,  3 008,   44,  15 685 745,29/05/2023
65b234d2e7e92665a0a68390,SICC,SICOR,CI,  3 400,  3 400,   3,   1,   10 200,29/05/2023
65b234d2e7e92665a0a68391,SIVC,AIR LIQUIDE CI,CI,   825,   820,   20,   2,   16 400,29/05/2023
65b234d2e7e92665a0a68392,SMBC,SMB CI,CI,  10 000,  9 955,   270,   12,  2 701 145,29/05/2023
65b234d2e7e92665a0a68393,SNTS,SONATEL,SN,  17 000,  17 000,  4 757,   57,  80 624 140,29/05/2023
65b234d2e7e92665a0a68394,SOGC,SOGB,CI,  3 095,  3 095,  1 314,   15,  4 056 620,29/05/2023
65b234d2e7e92665a0a68395,SPHC,SAPH CI,CI,  2 280,  2 250,   396,   7,   874 850,29/05/2023
65b234d2e7e92665a0a68396,STAC,SETAO CI,CI,   830,   885,   11,   2,   9 235,29/05/2023
65b234d2e7e92665a0a68397,STBC,SITAB,CI,  5 900,  5 900,   73,   4,   426 600,29/05/2023
65b234d2e7e92665a0a68398,TTLC,TOTAL CI             ,CI,  1 860,  1 850,  1 070,   28,  1 848 250,29/05/2023
65b234d2e7e92665a0a68399,TTLS,TOTAL SENEGAL,SN,  2 290,  2 280,   539,   27,  1 225 330,29/05/2023
65b234d2e7e92665a0a6839a,UNLC,UNILEVER CI,CI,  5 000,  5 000,   8,   2,   40 000,29/05/2023
65b234d2e7e92665a0a6839b,UNXC,UNIWAX CI,CI,   540,   580,  1 294,   6,   723 290,29/05/2023
65b234e2e7e92665a0a6839c,ABJC,SERVAIR ABIDJAN CI,CI,  1 380,  1 380,   21,   5,   28 305,26/05/2023
65b234e2e7e92665a0a6839d,BICC,BICICI,CI,  7 400,  7 400,   1,   1,   7 400,26/05/2023
65b234e2e7e92665a0a6839e,BNBC,BERNABE,CI,  1 370,  1 350,   352,   6,   483 875,26/05/2023
65b234e2e7e92665a0a6839f,BOAB,BANK OF AFRICA BENIN                                      ,BJ,  6 500,  6 500,   467,   10,  3 032 700,26/05/2023
65b234e2e7e92665a0a683a0,BOABF,Bank Of Africa Burkina Faso                                 ,BF,  6 900,  6 900,   140,   6,   960 350,26/05/2023
65b234e2e7e92665a0a683a1,BOAC,BANK OF AFRICA CI                                ,CI,  6 935,  6 950,   673,   29,  4 619 475,26/05/2023
65b234e2e7e92665a0a683a2,BOAM,BANK OF AFRICA MALI,ML,  1 375,  1 360,  1 159,   22,  1 598 270,26/05/2023
65b234e2e7e92665a0a683a3,BOAN,BANK OF AFRICA NIGER                                        ,NE,  5 295,  5 295,   82,   6,   432 820,26/05/2023
65b234e2e7e92665a0a683a4,BOAS,BANK OF AFRICA SENEGAL,SN,  3 140,  3 150,   917,   17,  2 875 200,26/05/2023
65b234e2e7e92665a0a683a5,CABC,SICABLE CI,CI,   990,  1 035,   225,   6,   230 075,26/05/2023
65b234e2e7e92665a0a683a6,CBIBF,CORIS BANK INTERNATIONAL BURKINA FASO, ,  9 150,  9 000,   79,   5,   711 000,26/05/2023
65b234e2e7e92665a0a683a7,CFAC,CFAO CI,CI,   785,   780,   135,   5,   105 125,26/05/2023
65b234e2e7e92665a0a683a8,CIEC,CIE CI                                        ,CI,  1 695,  1 695,  3 176,   27,  5 376 085,26/05/2023
65b234e2e7e92665a0a683a9,ECOC,ECOBANK COTE D'IVOIRE, ,  6 700,  6 700,  1 575,   29,  10 462 650,26/05/2023
65b234e2e7e92665a0a683aa,ETIT,ETI TG                     ,TG,   18,   18,  20 879,   17,   358 896,26/05/2023
65b234e2e7e92665a0a683ab,FTSC,FILTISAC CI,CI,  1 750,  1 705,   7,   3,   12 205,26/05/2023
65b234e2e7e92665a0a683ac,NEIC,NEI CEDA CI,CI,   600,   600,   89,   3,   53 390,26/05/2023
65b234e2e7e92665a0a683ad,NSBC,NSIA BANQUE COTE D'IVOIRE, ,  5 590,  5 580,   10,   1,   55 800,26/05/2023
65b234e2e7e92665a0a683ae,NTLC,NESTLE CI                                      ,CI,  7 300,  7 295,   38,   7,   263 265,26/05/2023
65b234e2e7e92665a0a683af,ONTBF,ONATEL BF,BF,  2 280,  2 235,  4 410,   62,  9 490 830,26/05/2023
65b234e2e7e92665a0a683b0,ORAC,ORANGE COTE D'IVOIRE, ,  10 700,  10 655,  1 037,   16,  11 060 835,26/05/2023
65b234e2e7e92665a0a683b1,ORGT,ORAGROUP TOGO, ,  2 490,  2 305,   98,   8,   225 890,26/05/2023
65b234e2e7e92665a0a683b2,PALC,PALMCI,CI,  6 660,  6 800,   314,   19,  2 106 160,26/05/2023
65b234e2e7e92665a0a683b3,PRSC,TRACTAFRIC MOTORS CI                           ,CI,  1 920,  1 900,   266,   7,   518 955,26/05/2023
65b234e2e7e92665a0a683b4,SCRC,SUCRIVOIRE COTE D'IVOIRE, ,   450,   450,   353,   8,   158 925,26/05/2023
65b234e2e7e92665a0a683b5,SDCC,SODECI,CI,  4 390,  4 390,   80,   7,   351 200,26/05/2023
65b234e2e7e92665a0a683b6,SDSC,BOLLORE TRANSPORT & LOGISTICS CI                                     ,CI,  1 390,  1 390,  5 237,   33,  7 263 850,26/05/2023
65b234e2e7e92665a0a683b7,SGBC,SGBCI               ,CI,  16 200,  16 100,   283,   19,  4 551 700,26/05/2023
65b234e2e7e92665a0a683b8,SHEC,VIVO ENERGY CI      ,CI,   780,   790,   415,   19,   326 500,26/05/2023
65b234e2e7e92665a0a683b9,SIBC,SOCIETE IVOIRIENNE DE BANQUE COTE D'IVOIRE, ,  5 300,  5 290,  3 008,   44,  15 685 745,26/05/2023
65b234e2e7e92665a0a683ba,SICC,SICOR,CI,  3 400,  3 400,   3,   1,   10 200,26/05/2023
65b234e2e7e92665a0a683bb,SIVC,AIR LIQUIDE CI,CI,   825,   820,   20,   2,   16 400,26/05/2023
65b234e2e7e92665a0a683bc,SMBC,SMB CI,CI,  10 000,  9 955,   270,   12,  2 701 145,26/05/2023
65b234e2e7e92665a0a683bd,SNTS,SONATEL,SN,  17 000,  17 000,  4 757,   57,  80 624 140,26/05/2023
65b234e2e7e92665a0a683be,SOGC,SOGB,CI,  3 095,  3 095,  1 314,   15,  4 056 620,26/05/2023
65b234e2e7e92665a0a683bf,SPHC,SAPH CI,CI,  2 280,  2 250,   396,   7,   874 850,26/05/2023
65b234e2e7e92665a0a683c0,STAC,SETAO CI,CI,   830,   885,   11,   2,   9 235,26/05/2023
65b234e2e7e92665a0a683c1,STBC,SITAB,CI,  5 900,  5 900,   73,   4,   426 600,26/05/2023
65b234e2e7e92665a0a683c2,TTLC,TOTAL CI             ,CI,  1 860,  1 850,  1 070,   28,  1 848 250,26/05/2023
65b234e2e7e92665a0a683c3,TTLS,TOTAL SENEGAL,SN,  2 290,  2 280,   539,   27,  1 225 330,26/05/2023
65b234e2e7e92665a0a683c4,UNLC,UNILEVER CI,CI,  5 000,  5 000,   8,   2,   40 000,26/05/2023
65b234e2e7e92665a0a683c5,UNXC,UNIWAX CI,CI,   540,   580,  1 294,   6,   723 290,26/05/2023
65b234f3e7e92665a0a683c6,ABJC,SERVAIR ABIDJAN CI,CI,  1 380,  1 380,   21,   5,   28 305,25/05/2023
65b234f3e7e92665a0a683c7,BICC,BICICI,CI,  7 400,  7 400,   1,   1,   7 400,25/05/2023
65b234f3e7e92665a0a683c8,BNBC,BERNABE,CI,  1 370,  1 350,   352,   6,   483 875,25/05/2023
65b234f3e7e92665a0a683c9,BOAB,BANK OF AFRICA BENIN                                      ,BJ,  6 500,  6 500,   467,   10,  3 032 700,25/05/2023
65b234f3e7e92665a0a683ca,BOABF,Bank Of Africa Burkina Faso                                 ,BF,  6 900,  6 900,   140,   6,   960 350,25/05/2023
65b234f3e7e92665a0a683cb,BOAC,BANK OF AFRICA CI                                ,CI,  6 935,  6 950,   673,   29,  4 619 475,25/05/2023
65b234f3e7e92665a0a683cc,BOAM,BANK OF AFRICA MALI,ML,  1 375,  1 360,  1 159,   22,  1 598 270,25/05/2023
65b234f3e7e92665a0a683cd,BOAN,BANK OF AFRICA NIGER                                        ,NE,  5 295,  5 295,   82,   6,   432 820,25/05/2023
65b234f3e7e92665a0a683ce,BOAS,BANK OF AFRICA SENEGAL,SN,  3 140,  3 150,   917,   17,  2 875 200,25/05/2023
65b234f3e7e92665a0a683cf,CABC,SICABLE CI,CI,   990,  1 035,   225,   6,   230 075,25/05/2023
65b234f3e7e92665a0a683d0,CBIBF,CORIS BANK INTERNATIONAL BURKINA FASO, ,  9 150,  9 000,   79,   5,   711 000,25/05/2023
65b234f3e7e92665a0a683d1,CFAC,CFAO CI,CI,   785,   780,   135,   5,   105 125,25/05/2023
65b234f3e7e92665a0a683d2,CIEC,CIE CI                                        ,CI,  1 695,  1 695,  3 176,   27,  5 376 085,25/05/2023
65b234f3e7e92665a0a683d3,ECOC,ECOBANK COTE D'IVOIRE, ,  6 700,  6 700,  1 575,   29,  10 462 650,25/05/2023
65b234f3e7e92665a0a683d4,ETIT,ETI TG                     ,TG,   18,   18,  20 879,   17,   358 896,25/05/2023
65b234f3e7e92665a0a683d5,FTSC,FILTISAC CI,CI,  1 750,  1 705,   7,   3,   12 205,25/05/2023
65b234f3e7e92665a0a683d6,NEIC,NEI CEDA CI,CI,   600,   600,   89,   3,   53 390,25/05/2023
65b234f3e7e92665a0a683d7,NSBC,NSIA BANQUE COTE D'IVOIRE, ,  5 590,  5 580,   10,   1,   55 800,25/05/2023
65b234f3e7e92665a0a683d8,NTLC,NESTLE CI                                      ,CI,  7 300,  7 295,   38,   7,   263 265,25/05/2023
65b234f3e7e92665a0a683d9,ONTBF,ONATEL BF,BF,  2 280,  2 235,  4 410,   62,  9 490 830,25/05/2023
65b234f3e7e92665a0a683da,ORAC,ORANGE COTE D'IVOIRE, ,  10 700,  10 655,  1 037,   16,  11 060 835,25/05/2023
65b234f3e7e92665a0a683db,ORGT,ORAGROUP TOGO, ,  2 490,  2 305,   98,   8,   225 890,25/05/2023
65b234f3e7e92665a0a683dc,PALC,PALMCI,CI,  6 660,  6 800,   314,   19,  2 106 160,25/05/2023
65b234f3e7e92665a0a683dd,PRSC,TRACTAFRIC MOTORS CI                           ,CI,  1 920,  1 900,   266,   7,   518 955,25/05/2023
65b234f3e7e92665a0a683de,SCRC,SUCRIVOIRE COTE D'IVOIRE, ,   450,   450,   353,   8,   158 925,25/05/2023
65b234f3e7e92665a0a683df,SDCC,SODECI,CI,  4 390,  4 390,   80,   7,   351 200,25/05/2023
65b234f3e7e92665a0a683e0,SDSC,BOLLORE TRANSPORT & LOGISTICS CI                                     ,CI,  1 390,  1 390,  5 237,   33,  7 263 850,25/05/2023
65b234f3e7e92665a0a683e1,SGBC,SGBCI               ,CI,  16 200,  16 100,   283,   19,  4 551 700,25/05/2023
65b234f3e7e92665a0a683e2,SHEC,VIVO ENERGY CI      ,CI,   780,   790,   415,   19,   326 500,25/05/2023
65b234f3e7e92665a0a683e3,SIBC,SOCIETE IVOIRIENNE DE BANQUE COTE D'IVOIRE, ,  5 300,  5 290,  3 008,   44,  15 685 745,25/05/2023
65b234f3e7e92665a0a683e4,SICC,SICOR,CI,  3 400,  3 400,   3,   1,   10 200,25/05/2023
65b234f3e7e92665a0a683e5,SIVC,AIR LIQUIDE CI,CI,   825,   820,   20,   2,   16 400,25/05/2023
65b234f3e7e92665a0a683e6,SMBC,SMB CI,CI,  10 000,  9 955,   270,   12,  2 701 145,25/05/2023
65b234f3e7e92665a0a683e7,SNTS,SONATEL,SN,  17 000,  17 000,  4 757,   57,  80 624 140,25/05/2023
65b234f3e7e92665a0a683e8,SOGC,SOGB,CI,  3 095,  3 095,  1 314,   15,  4 056 620,25/05/2023
65b234f3e7e92665a0a683e9,SPHC,SAPH CI,CI,  2 280,  2 250,   396,   7,   874 850,25/05/2023
65b234f3e7e92665a0a683ea,STAC,SETAO CI,CI,   830,   885,   11,   2,   9 235,25/05/2023
65b234f3e7e92665a0a683eb,STBC,SITAB,CI,  5 900,  5 900,   73,   4,   426 600,25/05/2023
65b234f3e7e92665a0a683ec,TTLC,TOTAL CI             ,CI,  1 860,  1 850,  1 070,   28,  1 848 250,25/05/2023
65b234f3e7e92665a0a683ed,TTLS,TOTAL SENEGAL,SN,  2 290,  2 280,   539,   27,  1 225 330,25/05/2023
65b234f3e7e92665a0a683ee,UNLC,UNILEVER CI,CI,  5 000,  5 000,   8,   2,   40 000,25/05/2023
65b234f3e7e92665a0a683ef,UNXC,UNIWAX CI,CI,   540,   580,  1 294,   6,   723 290,25/05/2023
65b23503e7e92665a0a683f0,ABJC,SERVAIR ABIDJAN CI,CI,  1 380,  1 380,   21,   5,   28 305,24/05/2023
65b23503e7e92665a0a683f1,BICC,BICICI,CI,  7 400,  7 400,   1,   1,   7 400,24/05/2023
65b23503e7e92665a0a683f2,BNBC,BERNABE,CI,  1 370,  1 350,   352,   6,   483 875,24/05/2023
65b23503e7e92665a0a683f3,BOAB,BANK OF AFRICA BENIN                                      ,BJ,  6 500,  6 500,   467,   10,  3 032 700,24/05/2023
65b23503e7e92665a0a683f4,BOABF,Bank Of Africa Burkina Faso                                 ,BF,  6 900,  6 900,   140,   6,   960 350,24/05/2023
65b23503e7e92665a0a683f5,BOAC,BANK OF AFRICA CI                                ,CI,  6 935,  6 950,   673,   29,  4 619 475,24/05/2023
65b23503e7e92665a0a683f6,BOAM,BANK OF AFRICA MALI,ML,  1 375,  1 360,  1 159,   22,  1 598 270,24/05/2023
65b23503e7e92665a0a683f7,BOAN,BANK OF AFRICA NIGER                                        ,NE,  5 295,  5 295,   82,   6,   432 820,24/05/2023
65b23503e7e92665a0a683f8,BOAS,BANK OF AFRICA SENEGAL,SN,  3 140,  3 150,   917,   17,  2 875 200,24/05/2023
65b23503e7e92665a0a683f9,CABC,SICABLE CI,CI,   990,  1 035,   225,   6,   230 075,24/05/2023
65b23503e7e92665a0a683fa,CBIBF,CORIS BANK INTERNATIONAL BURKINA FASO, ,  9 150,  9 000,   79,   5,   711 000,24/05/2023
65b23503e7e92665a0a683fb,CFAC,CFAO CI,CI,   785,   780,   135,   5,   105 125,24/05/2023
65b23503e7e92665a0a683fc,CIEC,CIE CI                                        ,CI,  1 695,  1 695,  3 176,   27,  5 376 085,24/05/2023
65b23503e7e92665a0a683fd,ECOC,ECOBANK COTE D'IVOIRE, ,  6 700,  6 700,  1 575,   29,  10 462 650,24/05/2023
65b23503e7e92665a0a683fe,ETIT,ETI TG                     ,TG,   18,   18,  20 879,   17,   358 896,24/05/2023
65b23503e7e92665a0a683ff,FTSC,FILTISAC CI,CI,  1 750,  1 705,   7,   3,   12 205,24/05/2023
65b23503e7e92665a0a68400,NEIC,NEI CEDA CI,CI,   600,   600,   89,   3,   53 390,24/05/2023
65b23503e7e92665a0a68401,NSBC,NSIA BANQUE COTE D'IVOIRE, ,  5 590,  5 580,   10,   1,   55 800,24/05/2023
65b23503e7e92665a0a68402,NTLC,NESTLE CI                                      ,CI,  7 300,  7 295,   38,   7,   263 265,24/05/2023
65b23503e7e92665a0a68403,ONTBF,ONATEL BF,BF,  2 280,  2 235,  4 410,   62,  9 490 830,24/05/2023
65b23503e7e92665a0a68404,ORAC,ORANGE COTE D'IVOIRE, ,  10 700,  10 655,  1 037,   16,  11 060 835,24/05/2023
65b23503e7e92665a0a68405,ORGT,ORAGROUP TOGO, ,  2 490,  2 305,   98,   8,   225 890,24/05/2023
65b23503e7e92665a0a68406,PALC,PALMCI,CI,  6 660,  6 800,   314,   19,  2 106 160,24/05/2023
65b23503e7e92665a0a68407,PRSC,TRACTAFRIC MOTORS CI                           ,CI,  1 920,  1 900,   266,   7,   518 955,24/05/2023
65b23503e7e92665a0a68408,SCRC,SUCRIVOIRE COTE D'IVOIRE, ,   450,   450,   353,   8,   158 925,24/05/2023
65b23503e7e92665a0a68409,SDCC,SODECI,CI,  4 390,  4 390,   80,   7,   351 200,24/05/2023
65b23503e7e92665a0a6840a,SDSC,BOLLORE TRANSPORT & LOGISTICS CI                                     ,CI,  1 390,  1 390,  5 237,   33,  7 263 850,24/05/2023
65b23503e7e92665a0a6840b,SGBC,SGBCI               ,CI,  16 200,  16 100,   283,   19,  4 551 700,24/05/2023
65b23503e7e92665a0a6840c,SHEC,VIVO ENERGY CI      ,CI,   780,   790,   415,   19,   326 500,24/05/2023
65b23503e7e92665a0a6840d,SIBC,SOCIETE IVOIRIENNE DE BANQUE COTE D'IVOIRE, ,  5 300,  5 290,  3 008,   44,  15 685 745,24/05/2023
65b23503e7e92665a0a6840e,SICC,SICOR,CI,  3 400,  3 400,   3,   1,   10 200,24/05/2023
65b23503e7e92665a0a6840f,SIVC,AIR LIQUIDE CI,CI,   825,   820,   20,   2,   16 400,24/05/2023
65b23503e7e92665a0a68410,SMBC,SMB CI,CI,  10 000,  9 955,   270,   12,  2 701 145,24/05/2023
65b23503e7e92665a0a68411,SNTS,SONATEL,SN,  17 000,  17 000,  4 757,   57,  80 624 140,24/05/2023
65b23503e7e92665a0a68412,SOGC,SOGB,CI,  3 095,  3 095,  1 314,   15,  4 056 620,24/05/2023
65b23503e7e92665a0a68413,SPHC,SAPH CI,CI,  2 280,  2 250,   396,   7,   874 850,24/05/2023
65b23503e7e92665a0a68414,STAC,SETAO CI,CI,   830,   885,   11,   2,   9 235,24/05/2023
65b23503e7e92665a0a68415,STBC,SITAB,CI,  5 900,  5 900,   73,   4,   426 600,24/05/2023
65b23503e7e92665a0a68416,TTLC,TOTAL CI             ,CI,  1 860,  1 850,  1 070,   28,  1 848 250,24/05/2023
65b23503e7e92665a0a68417,TTLS,TOTAL SENEGAL,SN,  2 290,  2 280,   539,   27,  1 225 330,24/05/2023
65b23503e7e92665a0a68418,UNLC,UNILEVER CI,CI,  5 000,  5 000,   8,   2,   40 000,24/05/2023
65b23503e7e92665a0a68419,UNXC,UNIWAX CI,CI,   540,   580,  1 294,   6,   723 290,24/05/2023
65b23514e7e92665a0a6841a,ABJC,SERVAIR ABIDJAN CI,CI,  1 380,  1 380,   21,   5,   28 305,23/05/2023
